"COU","Country","SER","Service","EXP","Expression","MEASURE","Measure","PAR","Partner","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","GRC","Greece","2014","2014","USD","US Dollar","6","Millions",,,-37.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","HUN","Hungary","2014","2014","USD","US Dollar","6","Millions",,,22.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","ISL","Iceland","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","IRL","Ireland","2014","2014","USD","US Dollar","6","Millions",,,109.7,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","ISR","Israel","2014","2014","USD","US Dollar","6","Millions",,,6.2,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","ITA","Italy","2014","2014","USD","US Dollar","6","Millions",,,-220.4,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","JPN","Japan","2014","2014","USD","US Dollar","6","Millions",,,-8.8,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","KOR","Korea","2014","2014","USD","US Dollar","6","Millions",,,-415.7,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","LUX","Luxembourg","2014","2014","USD","US Dollar","6","Millions",,,8.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","MEX","Mexico","2014","2014","USD","US Dollar","6","Millions",,,-1.2,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","NLD","Netherlands","2014","2014","USD","US Dollar","6","Millions",,,255.7,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","NZL","New Zealand","2014","2014","USD","US Dollar","6","Millions",,,1.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","NOR","Norway","2014","2014","USD","US Dollar","6","Millions",,,27.4,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","POL","Poland","2014","2014","USD","US Dollar","6","Millions",,,73.6,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","PRT","Portugal","2014","2014","USD","US Dollar","6","Millions",,,-63.2,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","SVN","Slovenia","2014","2014","USD","US Dollar","6","Millions",,,-6.6,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","ESP","Spain","2014","2014","USD","US Dollar","6","Millions",,,-4.4,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","SWE","Sweden","2014","2014","USD","US Dollar","6","Millions",,,-11.6,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","CHE","Switzerland","2014","2014","USD","US Dollar","6","Millions",,,166.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","TUR","Türkiye","2014","2014","USD","US Dollar","6","Millions",,,-114.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","GBR","United Kingdom","2014","2014","USD","US Dollar","6","Millions",,,7.8,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","USA","United States","2014","2014","USD","US Dollar","6","Millions",,,30.8,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","DZA","Algeria","2014","2014","USD","US Dollar","6","Millions",,,-0.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","MAR","Morocco","2014","2014","USD","US Dollar","6","Millions",,,0.8,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","TUN","Tunisia","2014","2014","USD","US Dollar","6","Millions",,,-22.6,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","CMR","Cameroon","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","CIV","Côte d’Ivoire","2014","2014","USD","US Dollar","6","Millions",,,-0.4,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","EGY","Egypt","2014","2014","USD","US Dollar","6","Millions",,,-4.9,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","ETH","Ethiopia","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","GAB","Gabon","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","GIN","Guinea","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","KEN","Kenya","2014","2014","USD","US Dollar","6","Millions",,,-0.4,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","MUS","Mauritius","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","NGA","Nigeria","2014","2014","USD","US Dollar","6","Millions",,,8.9,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","SLE","Sierra Leone","2014","2014","USD","US Dollar","6","Millions",,,0.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","ZAF","South Africa","2014","2014","USD","US Dollar","6","Millions",,,4.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","BHS","Bahamas","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","BLZ","Belize","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","CRI","Costa Rica","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","CUB","Cuba","2014","2014","USD","US Dollar","6","Millions",,,-0.8,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","CUW","Curaçao","2014","2014","USD","US Dollar","6","Millions",,,1.2,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","DOM","Dominican Republic","2014","2014","USD","US Dollar","6","Millions",,,-0.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","PAN","Panama","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","VGB","British Virgin Islands","2014","2014","USD","US Dollar","6","Millions",,,-0.4,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","AMERS","South America","2014","2014","USD","US Dollar","6","Millions",,,3.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARG","Argentina","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","BRA","Brazil","2014","2014","USD","US Dollar","6","Millions",,,3.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","COL","Colombia","2014","2014","USD","US Dollar","6","Millions",,,0.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","ECU","Ecuador","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","PER","Peru","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","SUR","Suriname","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","IRN","Iran","2014","2014","USD","US Dollar","6","Millions",,,-1.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","BHR","Bahrain","2014","2014","USD","US Dollar","6","Millions",,,4,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","KWT","Kuwait","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","OMN","Oman","2014","2014","USD","US Dollar","6","Millions",,,0.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","QAT","Qatar","2014","2014","USD","US Dollar","6","Millions",,,0.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","SAU","Saudi Arabia","2014","2014","USD","US Dollar","6","Millions",,,0.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARE","United Arab Emirates","2014","2014","USD","US Dollar","6","Millions",,,6.9,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARM","Armenia","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","AZE","Azerbaijan","2014","2014","USD","US Dollar","6","Millions",,,4.9,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","GEO","Georgia","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","JOR","Jordan","2014","2014","USD","US Dollar","6","Millions",,,0.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","LBN","Lebanon","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","BGD","Bangladesh","2014","2014","USD","US Dollar","6","Millions",,,37.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","CHN","China (People’s Republic of)","2014","2014","USD","US Dollar","6","Millions",,,-60.8,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","TWN","Chinese Taipei","2014","2014","USD","US Dollar","6","Millions",,,-8,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","HKG","Hong Kong (China)","2014","2014","USD","US Dollar","6","Millions",,,-0.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","IND","India","2014","2014","USD","US Dollar","6","Millions",,,-5.8,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","IDN","Indonesia","2014","2014","USD","US Dollar","6","Millions",,,-0.4,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","KAZ","Kazakhstan","2014","2014","USD","US Dollar","6","Millions",,,1.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","MYS","Malaysia","2014","2014","USD","US Dollar","6","Millions",,,-5.2,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","MNG","Mongolia","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","PAK","Pakistan","2014","2014","USD","US Dollar","6","Millions",,,11.4,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","PHL","Philippines","2014","2014","USD","US Dollar","6","Millions",,,40.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","SGP","Singapore","2014","2014","USD","US Dollar","6","Millions",,,19.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","LKA","Sri Lanka","2014","2014","USD","US Dollar","6","Millions",,,0.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","THA","Thailand","2014","2014","USD","US Dollar","6","Millions",,,-7.2,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","UZB","Uzbekistan","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","VNM","Viet Nam","2014","2014","USD","US Dollar","6","Millions",,,-40.4,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","ALB","Albania","2014","2014","USD","US Dollar","6","Millions",,,3.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","BLR","Belarus","2014","2014","USD","US Dollar","6","Millions",,,10.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","BIH","Bosnia and Herzegovina","2014","2014","USD","US Dollar","6","Millions",,,-0.7,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","BGR","Bulgaria","2014","2014","USD","US Dollar","6","Millions",,,-58.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","HRV","Croatia","2014","2014","USD","US Dollar","6","Millions",,,-220.7,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","CYP","Cyprus","2014","2014","USD","US Dollar","6","Millions",,,-38.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","GIB","Gibraltar","2014","2014","USD","US Dollar","6","Millions",,,-0.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","GGY","Guernsey","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","JEY","Jersey","2014","2014","USD","US Dollar","6","Millions",,,12.2,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","LIE","Liechtenstein","2014","2014","USD","US Dollar","6","Millions",,,1.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","MKD","North Macedonia","2014","2014","USD","US Dollar","6","Millions",,,0.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","MLT","Malta","2014","2014","USD","US Dollar","6","Millions",,,-5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","MDA","Moldova","2014","2014","USD","US Dollar","6","Millions",,,1.5,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","ROU","Romania","2014","2014","USD","US Dollar","6","Millions",,,-4.4,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","RUS","Russia","2014","2014","USD","US Dollar","6","Millions",,,527.4,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","SMR","San Marino","2014","2014","USD","US Dollar","6","Millions",,,-1.1,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","SRB","Serbia","2014","2014","USD","US Dollar","6","Millions",,,13.8,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","UKR","Ukraine","2014","2014","USD","US Dollar","6","Millions",,,45.6,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","LVA","Latvia","2014","2014","USD","US Dollar","6","Millions",,,1.3,,
"SVK","Slovak Republic","S","SERVICES","NET","Net","USD","Millions of  US dollars","LTU","Lithuania","2014","2014","USD","US Dollar","6","Millions",,,2.1,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","AUS","Australia","2014","2014","USD","US Dollar","6","Millions",,,558,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","AUT","Austria","2014","2014","USD","US Dollar","6","Millions",,,645.7,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","BEL","Belgium","2014","2014","USD","US Dollar","6","Millions",,,2053.9,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","CAN","Canada","2014","2014","USD","US Dollar","6","Millions",,,340.1,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","CHL","Chile","2014","2014","USD","US Dollar","6","Millions",,,782.5,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","CZE","Czechia","2014","2014","USD","US Dollar","6","Millions",,,459.7,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","DNK","Denmark","2014","2014","USD","US Dollar","6","Millions",,,1559.7,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","EST","Estonia","2014","2014","USD","US Dollar","6","Millions",,,73.1,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","FIN","Finland","2014","2014","USD","US Dollar","6","Millions",,,981.8,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","FRA","France","2014","2014","USD","US Dollar","6","Millions",,,7838.2,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","DEU","Germany","2014","2014","USD","US Dollar","6","Millions",,,9116.2,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","GRC","Greece","2014","2014","USD","US Dollar","6","Millions",,,233.8,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","HUN","Hungary","2014","2014","USD","US Dollar","6","Millions",,,-244.4,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","ISL","Iceland","2014","2014","USD","US Dollar","6","Millions",,,77.1,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","IRL","Ireland","2014","2014","USD","US Dollar","6","Millions",,,-30.6,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","ISR","Israel","2014","2014","USD","US Dollar","6","Millions",,,241.8,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","ITA","Italy","2014","2014","USD","US Dollar","6","Millions",,,2614.5,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","JPN","Japan","2014","2014","USD","US Dollar","6","Millions",,,592.5,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","KOR","Korea","2014","2014","USD","US Dollar","6","Millions",,,385.3,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","LUX","Luxembourg","2014","2014","USD","US Dollar","6","Millions",,,175.4,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","MEX","Mexico","2014","2014","USD","US Dollar","6","Millions",,,1315.2,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","NLD","Netherlands","2014","2014","USD","US Dollar","6","Millions",,,3727.8,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","NZL","New Zealand","2014","2014","USD","US Dollar","6","Millions",,,51.8,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","NOR","Norway","2014","2014","USD","US Dollar","6","Millions",,,2172.1,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","POL","Poland","2014","2014","USD","US Dollar","6","Millions",,,702.8,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","PRT","Portugal","2014","2014","USD","US Dollar","6","Millions",,,1118.6,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","SVK","Slovak Republic","2014","2014","USD","US Dollar","6","Millions",,,41.2,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","SVN","Slovenia","2014","2014","USD","US Dollar","6","Millions",,,74.4,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","SWE","Sweden","2014","2014","USD","US Dollar","6","Millions",,,2076.4,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","CHE","Switzerland","2014","2014","USD","US Dollar","6","Millions",,,4632.5,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","TUR","Türkiye","2014","2014","USD","US Dollar","6","Millions",,,358.7,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","GBR","United Kingdom","2014","2014","USD","US Dollar","6","Millions",,,14188.4,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","USA","United States","2014","2014","USD","US Dollar","6","Millions",,,1692.5,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","MAR","Morocco","2014","2014","USD","US Dollar","6","Millions",,,365.3,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","EGY","Egypt","2014","2014","USD","US Dollar","6","Millions",,,253.7,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","NGA","Nigeria","2014","2014","USD","US Dollar","6","Millions",,,-207.2,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","ZAF","South Africa","2014","2014","USD","US Dollar","6","Millions",,,227.2,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","AMERS","South America","2014","2014","USD","US Dollar","6","Millions",,,5304.7,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARG","Argentina","2014","2014","USD","US Dollar","6","Millions",,,900.7,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","BRA","Brazil","2014","2014","USD","US Dollar","6","Millions",,,1485.3,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","URY","Uruguay","2014","2014","USD","US Dollar","6","Millions",,,261.7,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","VEN","Venezuela","2014","2014","USD","US Dollar","6","Millions",,,896.7,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","CHN","China (People’s Republic of)","2014","2014","USD","US Dollar","6","Millions",,,-655,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","TWN","Chinese Taipei","2014","2014","USD","US Dollar","6","Millions",,,47.8,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","HKG","Hong Kong (China)","2014","2014","USD","US Dollar","6","Millions",,,26.6,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","IND","India","2014","2014","USD","US Dollar","6","Millions",,,54.5,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","IDN","Indonesia","2014","2014","USD","US Dollar","6","Millions",,,5.3,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","MYS","Malaysia","2014","2014","USD","US Dollar","6","Millions",,,35.9,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","PHL","Philippines","2014","2014","USD","US Dollar","6","Millions",,,55.8,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","SGP","Singapore","2014","2014","USD","US Dollar","6","Millions",,,213.9,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","THA","Thailand","2014","2014","USD","US Dollar","6","Millions",,,30.6,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","HRV","Croatia","2014","2014","USD","US Dollar","6","Millions",,,35.9,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","CYP","Cyprus","2014","2014","USD","US Dollar","6","Millions",,,-1.3,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","LIE","Liechtenstein","2014","2014","USD","US Dollar","6","Millions",,,5.3,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","MLT","Malta","2014","2014","USD","US Dollar","6","Millions",,,-167.4,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","ROU","Romania","2014","2014","USD","US Dollar","6","Millions",,,-54.5,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","RUS","Russia","2014","2014","USD","US Dollar","6","Millions",,,2132.2,,
"ESP","Spain","S","SERVICES","NET","Net","USD","Millions of  US dollars","LTU","Lithuania","2014","2014","USD","US Dollar","6","Millions",,,110.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","AUS","Australia","2014","2014","USD","US Dollar","6","Millions",,,14.6,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","AUT","Austria","2014","2014","USD","US Dollar","6","Millions",,,330,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BEL","Belgium","2014","2014","USD","US Dollar","6","Millions",,,118.9,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CAN","Canada","2014","2014","USD","US Dollar","6","Millions",,,7.4,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CHL","Chile","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","CZE","Czechia","2014","2014","USD","US Dollar","6","Millions",,,37.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","DNK","Denmark","2014","2014","USD","US Dollar","6","Millions",,,7.2,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","EST","Estonia","2014","2014","USD","US Dollar","6","Millions",,,1.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","FIN","Finland","2014","2014","USD","US Dollar","6","Millions",,,1.6,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","FRA","France","2014","2014","USD","US Dollar","6","Millions",,,38,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","DEU","Germany","2014","2014","USD","US Dollar","6","Millions",,,363.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","GRC","Greece","2014","2014","USD","US Dollar","6","Millions",,,-7.4,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","HUN","Hungary","2014","2014","USD","US Dollar","6","Millions",,,138.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ISL","Iceland","2014","2014","USD","US Dollar","6","Millions",,,1.6,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","IRL","Ireland","2014","2014","USD","US Dollar","6","Millions",,,-30.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ISR","Israel","2014","2014","USD","US Dollar","6","Millions",,,42.2,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ITA","Italy","2014","2014","USD","US Dollar","6","Millions",,,782.2,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","JPN","Japan","2014","2014","USD","US Dollar","6","Millions",,,9,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","KOR","Korea","2014","2014","USD","US Dollar","6","Millions",,,57.1,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","LUX","Luxembourg","2014","2014","USD","US Dollar","6","Millions",,,-30.6,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","MEX","Mexico","2014","2014","USD","US Dollar","6","Millions",,,0.9,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","NLD","Netherlands","2014","2014","USD","US Dollar","6","Millions",,,104.3,,
"SVN","Slovenia","S","SERVICES","NET","Net","USD","Millions of  US dollars","NZL","New Zealand","2014","2014","USD","US Dollar","6","Millions",,,1.7,,
