country1,country2,value
latvia,poland,64
latvia,portugal,63
latvia,qatar,29
latvia,romania,61
latvia,russia,47
latvia,rwanda,29
latvia,sanmarino,22
latvia,saotome,28
latvia,saudiarabia,32
latvia,senegal,37
latvia,sierraleone,34
latvia,singapore,30
latvia,slovakia,60
latvia,slovenia,61
latvia,southafrica,44
latvia,sourthkorea,41
latvia,southsudan,16
latvia,solomonislands,23
latvia,somalia,25
latvia,spain,63
latvia,srilanka,31
latvia,stkitts,27
latvia,saintlucia,28
latvia,sudan,33
latvia,suriname,31
latvia,swaziland,32
latvia,sweden,62
latvia,switzerland,49
latvia,syria,28
latvia,tajikistan,28
latvia,tanzania,36
latvia,thailand,34
latvia,togo,35
latvia,tunisia,40
latvia,turkey,49
latvia,turkmenistan,29
latvia,uae,31
latvia,uk,62
latvia,usa,40
latvia,uganda,34
latvia,ukraine,44
latvia,uruguay,34
latvia,uzbekistan,30
latvia,venezuela,34
latvia,vietnam,28
latvia,zambia,34
latvia,zimbabwe,33
lebanon,afghanistan,27
lebanon,albania,38
lebanon,algeria,60
lebanon,angola,30
lebanon,antiguaandbarbuda,23
lebanon,argentina,36
lebanon,armenia,31
lebanon,australia,34
lebanon,austria,34
lebanon,azerbaijan,32
lebanon,bahamas,30
lebanon,bahrain,52
lebanon,bangladesh,39
lebanon,barbados,28
lebanon,belarus,28
lebanon,belgium,38
lebanon,belize,29
lebanon,benin,38
lebanon,bhutan,23
lebanon,bolivia,32
lebanon,bosnia,33
lebanon,botswana,27
lebanon,brazil,34
lebanon,brunei,27
lebanon,bulgaria,37
lebanon,burkinafaso,38
lebanon,burundi,31
lebanon,cambodia,32
lebanon,cameroon,41
lebanon,canada,34
lebanon,capeverde,28
lebanon,chad,33
lebanon,chile,36
lebanon,china,40
lebanon,colombia,34
lebanon,comoros,39
lebanon,congo,35
lebanon,costarica,33
lebanon,croatia,35
lebanon,cuba,30
lebanon,cyprus,37
lebanon,czechia,33
lebanon,denmark,32
lebanon,djibouti,43
lebanon,dominicanrepublic,32
lebanon,dominica,29
lebanon,ecuador,33
lebanon,egypt,66
lebanon,elsalvador,29
lebanon,equatorialguinea,27
lebanon,eritrea,26
lebanon,estonia,29
lebanon,ethiopia,31
lebanon,northmacedonia,30
lebanon,fiji,28
lebanon,finland,36
lebanon,france,40
lebanon,gabon,39
lebanon,gambia,34
lebanon,georgia,32
lebanon,germany,35
lebanon,ghana,37
lebanon,greece,39
lebanon,grenada,24
lebanon,guatemala,32
lebanon,guinea,37
lebanon,guineabissau,30
lebanon,guyana,31
lebanon,haiti,35
lebanon,honduras,29
lebanon,hungary,33
lebanon,iceland,30
lebanon,india,39
lebanon,indonesia,36
lebanon,iran,36
lebanon,iraq,55
lebanon,ireland,30
lebanon,israel,36
lebanon,italy,37
lebanon,ivorycoast,38
lebanon,jamaica,29
lebanon,japan,35
lebanon,jordan,60
lebanon,kazakhstan,30
lebanon,kenya,37
lebanon,kiribati,15
lebanon,kuwait,54
lebanon,kyrgyzstan,29
lebanon,laos,31
lebanon,latvia,28
lebanon,lesotho,28
lebanon,liberia,30
lebanon,libya,55
lebanon,liechtenstein,12
lebanon,lithuania,30
lebanon,luxembourg,33
lebanon,madagascar,35
lebanon,malawi,31
lebanon,malaysia,40
lebanon,maldives,28
lebanon,mali,34
lebanon,malta,36
lebanon,marshallislands,17
lebanon,mauritania,55
lebanon,mauritius,38
lebanon,mexico,33
lebanon,micronesia,14
lebanon,moldova,30
lebanon,mongolia,33
lebanon,morocco,63
lebanon,montenegro,31
lebanon,mozambique,34
lebanon,myanmar,27
lebanon,namibia,30
lebanon,nauru,10
lebanon,nepal,31
lebanon,netherlands,35
lebanon,newzealand,32
lebanon,nicaragua,32
lebanon,niger,32
lebanon,nigeria,40
lebanon,northkorea,24
lebanon,norway,36
lebanon,oman,55
lebanon,pakistan,41
lebanon,palau,14
lebanon,panama,32
lebanon,papuanewguinea,27
lebanon,paraguay,29
lebanon,peru,33
lebanon,philippines,38
lebanon,poland,33
lebanon,portugal,35
lebanon,qatar,55
lebanon,romania,39
lebanon,russia,35
lebanon,rwanda,31
lebanon,sanmarino,17
lebanon,saotome,27
lebanon,saudiarabia,56
lebanon,senegal,41
lebanon,sierraleone,35
lebanon,singapore,27
lebanon,slovakia,31
lebanon,slovenia,34
lebanon,southafrica,36
lebanon,sourthkorea,37
lebanon,southsudan,17
lebanon,solomonislands,17
lebanon,somalia,40
lebanon,spain,36
lebanon,srilanka,37
lebanon,stkitts,22
lebanon,saintlucia,26
lebanon,sudan,58
lebanon,suriname,28
lebanon,swaziland,29
lebanon,sweden,35
lebanon,switzerland,39
lebanon,syria,58
lebanon,tajikistan,25
lebanon,tanzania,33
lebanon,thailand,35
lebanon,togo,38
lebanon,tunisia,60
lebanon,turkey,40
lebanon,turkmenistan,27
lebanon,uae,54
lebanon,uk,33
lebanon,usa,28
lebanon,uganda,33
lebanon,ukraine,32
lebanon,uruguay,32
lebanon,uzbekistan,29
lebanon,venezuela,33
lebanon,vietnam,28
lebanon,zambia,30
lebanon,zimbabwe,30
lesotho,afghanistan,25
lesotho,albania,29
lesotho,algeria,49
lesotho,angola,52
lesotho,antiguaandbarbuda,30
lesotho,argentina,38
lesotho,armenia,29
lesotho,australia,31
lesotho,austria,42
lesotho,azerbaijan,27
lesotho,bahamas,35
lesotho,bahrain,26
lesotho,bangladesh,35
lesotho,barbados,35
lesotho,belarus,26
lesotho,belgium,45
lesotho,belize,36
lesotho,benin,58
lesotho,bhutan,23
lesotho,bolivia,32
lesotho,bosnia,29
lesotho,botswana,61
lesotho,brazil,39
lesotho,brunei,25
lesotho,bulgaria,35
lesotho,burkinafaso,58
lesotho,burundi,56
lesotho,cambodia,31
lesotho,cameroon,61
lesotho,canada,37
lesotho,capeverde,48
lesotho,chad,57
lesotho,chile,31
lesotho,china,37
lesotho,colombia,31
lesotho,comoros,51
lesotho,congo,57
lesotho,costarica,31
lesotho,croatia,35
lesotho,cuba,26
lesotho,cyprus,32
lesotho,czechia,32
lesotho,denmark,42
lesotho,djibouti,49
lesotho,dominicanrepublic,36
lesotho,dominica,33
lesotho,ecuador,32
lesotho,egypt,52
lesotho,elsalvador,27
lesotho,equatorialguinea,41
lesotho,eritrea,43
lesotho,estonia,32
lesotho,ethiopia,52
lesotho,northmacedonia,26
lesotho,fiji,35
lesotho,finland,43
lesotho,france,42
lesotho,gabon,57
lesotho,gambia,59
lesotho,georgia,30
lesotho,germany,42
lesotho,ghana,65
lesotho,greece,35
lesotho,grenada,32
lesotho,guatemala,32
lesotho,guinea,57
lesotho,guineabissau,50
lesotho,guyana,38
lesotho,haiti,36
lesotho,honduras,32
lesotho,hungary,34
lesotho,iceland,28
lesotho,india,40
lesotho,indonesia,31
lesotho,iran,25
lesotho,iraq,26
lesotho,ireland,35
lesotho,israel,27
lesotho,italy,43
lesotho,ivorycoast,57
lesotho,jamaica,38
lesotho,japan,37
lesotho,jordan,31
lesotho,kazakhstan,26
lesotho,kenya,65
lesotho,kiribati,20
lesotho,kuwait,35
lesotho,kyrgyzstan,27
lesotho,laos,31
lesotho,latvia,32
lesotho,lebanon,28
lesotho,liberia,57
lesotho,libya,47
lesotho,liechtenstein,12
lesotho,lithuania,34
lesotho,luxembourg,43
lesotho,madagascar,58
lesotho,malawi,65
lesotho,malaysia,36
lesotho,maldives,28
lesotho,mali,56
lesotho,malta,37
lesotho,marshallislands,17
lesotho,mauritania,56
lesotho,mauritius,60
lesotho,mexico,29
lesotho,micronesia,17
lesotho,moldova,29
lesotho,mongolia,33
lesotho,morocco,49
lesotho,montenegro,25
lesotho,mozambique,62
lesotho,myanmar,27
lesotho,namibia,61
lesotho,nauru,18
lesotho,nepal,30
lesotho,netherlands,44
lesotho,newzealand,30
lesotho,nicaragua,31
lesotho,niger,57
lesotho,nigeria,61
lesotho,northkorea,20
lesotho,norway,41
lesotho,oman,29
lesotho,pakistan,34
lesotho,palau,12
lesotho,panama,30
lesotho,papuanewguinea,40
lesotho,paraguay,30
lesotho,peru,31
lesotho,philippines,33
lesotho,poland,35
lesotho,portugal,43
lesotho,qatar,29
lesotho,romania,35
lesotho,russia,28
lesotho,rwanda,58
lesotho,sanmarino,16
lesotho,saotome,49
lesotho,saudiarabia,36
lesotho,senegal,59
lesotho,sierraleone,64
lesotho,singapore,25
lesotho,slovakia,33
lesotho,slovenia,35
lesotho,southafrica,59
lesotho,sourthkorea,39
lesotho,southsudan,28
lesotho,solomonislands,24
lesotho,somalia,49
lesotho,spain,44
lesotho,srilanka,34
lesotho,stkitts,30
lesotho,saintlucia,31
lesotho,sudan,59
lesotho,suriname,33
lesotho,swaziland,62
lesotho,sweden,42
lesotho,switzerland,37
lesotho,syria,27
lesotho,tajikistan,26
lesotho,tanzania,65
lesotho,thailand,32
lesotho,togo,58
lesotho,tunisia,54
lesotho,turkey,27
lesotho,turkmenistan,25
lesotho,uae,28
lesotho,uk,46
lesotho,usa,32
lesotho,uganda,64
lesotho,ukraine,26
lesotho,uruguay,30
lesotho,uzbekistan,25
lesotho,venezuela,31
lesotho,vietnam,25
lesotho,zambia,66
lesotho,zimbabwe,63
liberia,afghanistan,23
liberia,albania,28
liberia,algeria,49
liberia,angola,50
liberia,antiguaandbarbuda,33
liberia,argentina,38
liberia,armenia,26
liberia,australia,30
liberia,austria,40
liberia,azerbaijan,26
liberia,bahamas,35
liberia,bahrain,27
liberia,bangladesh,32
liberia,barbados,32
liberia,belarus,27
liberia,belgium,46
liberia,belize,35
liberia,benin,60
liberia,bhutan,21
liberia,bolivia,31
liberia,bosnia,30
liberia,botswana,52
liberia,brazil,40
liberia,brunei,23
liberia,bulgaria,35
liberia,burkinafaso,59
liberia,burundi,53
liberia,cambodia,31
liberia,cameroon,61
liberia,canada,36
liberia,capeverde,48
liberia,chad,55
liberia,chile,30
liberia,china,38
liberia,colombia,33
liberia,comoros,54
liberia,congo,58
liberia,costarica,33
liberia,croatia,35
liberia,cuba,27
liberia,cyprus,30
liberia,czechia,33
liberia,denmark,43
liberia,djibouti,49
liberia,dominicanrepublic,36
liberia,dominica,33
liberia,ecuador,33
liberia,egypt,55
liberia,elsalvador,28
liberia,equatorialguinea,41
liberia,eritrea,43
liberia,estonia,32
liberia,ethiopia,53
liberia,northmacedonia,25
liberia,fiji,35
liberia,finland,44
liberia,france,44
liberia,gabon,62
liberia,gambia,61
liberia,georgia,30
liberia,germany,42
liberia,ghana,71
liberia,greece,36
liberia,grenada,31
liberia,guatemala,31
liberia,guinea,59
liberia,guineabissau,52
liberia,guyana,35
liberia,haiti,33
liberia,honduras,32
liberia,hungary,36
liberia,iceland,29
liberia,india,39
liberia,indonesia,34
liberia,iran,27
liberia,iraq,27
liberia,ireland,34
liberia,israel,27
liberia,italy,44
liberia,ivorycoast,62
liberia,jamaica,33
liberia,japan,38
liberia,jordan,32
liberia,kazakhstan,26
liberia,kenya,63
liberia,kiribati,21
liberia,kuwait,33
liberia,kyrgyzstan,24
liberia,laos,28
liberia,latvia,33
liberia,lebanon,30
liberia,lesotho,58
liberia,libya,49
liberia,liechtenstein,10
liberia,lithuania,34
liberia,luxembourg,40
liberia,madagascar,57
liberia,malawi,61
liberia,malaysia,36
liberia,maldives,26
liberia,mali,54
liberia,malta,36
liberia,marshallislands,21
liberia,mauritania,56
liberia,mauritius,57
liberia,mexico,31
liberia,micronesia,14
liberia,moldova,27
liberia,mongolia,33
liberia,morocco,50
liberia,montenegro,26
liberia,mozambique,58
liberia,myanmar,25
liberia,namibia,55
liberia,nauru,19
liberia,nepal,28
liberia,netherlands,43
liberia,newzealand,30
liberia,nicaragua,32
liberia,niger,58
liberia,nigeria,67
liberia,northkorea,22
liberia,norway,43
liberia,oman,31
liberia,pakistan,34
liberia,palau,15
liberia,panama,33
liberia,papuanewguinea,38
liberia,paraguay,30
liberia,peru,33
liberia,philippines,36
liberia,poland,35
liberia,portugal,44
liberia,qatar,28
liberia,romania,36
liberia,russia,29
liberia,rwanda,54
liberia,sanmarino,17
liberia,saotome,48
liberia,saudiarabia,35
liberia,senegal,61
liberia,sierraleone,69
liberia,singapore,24
liberia,slovakia,34
liberia,slovenia,35
liberia,southafrica,54
liberia,sourthkorea,41
liberia,southsudan,27
liberia,solomonislands,25
liberia,somalia,47
liberia,spain,44
liberia,srilanka,32
liberia,stkitts,30
liberia,saintlucia,31
liberia,sudan,59
liberia,suriname,34
liberia,swaziland,53
liberia,sweden,44
liberia,switzerland,40
liberia,syria,29
liberia,tajikistan,24
liberia,tanzania,61
liberia,thailand,33
liberia,togo,62
liberia,tunisia,53
liberia,turkey,29
liberia,turkmenistan,25
liberia,uae,27
liberia,uk,42
liberia,usa,31
liberia,uganda,60
liberia,ukraine,28
liberia,uruguay,29
liberia,uzbekistan,24
liberia,venezuela,32
liberia,vietnam,26
liberia,zambia,59
liberia,zimbabwe,57
libya,afghanistan,28
libya,albania,34
libya,algeria,73
libya,angola,46
libya,antiguaandbarbuda,23
libya,argentina,41
libya,armenia,29
libya,australia,31
libya,austria,38
libya,azerbaijan,32
libya,bahamas,30
libya,bahrain,50
libya,bangladesh,38
libya,barbados,26
libya,belarus,28
libya,belgium,44
libya,belize,30
libya,benin,54
libya,bhutan,23
libya,bolivia,30
libya,bosnia,30
libya,botswana,43
libya,brazil,42
libya,brunei,26
libya,bulgaria,32
libya,burkinafaso,54
libya,burundi,50
libya,cambodia,31
libya,cameroon,58
libya,canada,38
libya,capeverde,42
libya,chad,50
libya,chile,33
libya,china,43
libya,colombia,33
libya,comoros,56
libya,congo,52
libya,costarica,31
libya,croatia,32
libya,cuba,28
libya,cyprus,35
libya,czechia,28
libya,denmark,38
libya,djibouti,60
libya,dominicanrepublic,31
libya,dominica,25
libya,ecuador,34
libya,egypt,79
libya,elsalvador,30
libya,equatorialguinea,37
libya,eritrea,42
libya,estonia,27
libya,ethiopia,50
libya,northmacedonia,29
libya,fiji,28
libya,finland,40
libya,france,41
libya,gabon,54
libya,gambia,53
libya,georgia,31
libya,germany,38
libya,ghana,56
libya,greece,34
libya,grenada,25
libya,guatemala,31
libya,guinea,52
libya,guineabissau,47
libya,guyana,30
libya,haiti,35
libya,honduras,30
libya,hungary,29
libya,iceland,31
libya,india,43
libya,indonesia,34
libya,iran,37
libya,iraq,54
libya,ireland,28
libya,israel,34
libya,italy,40
libya,ivorycoast,52
libya,jamaica,28
libya,japan,41
libya,jordan,56
libya,kazakhstan,32
libya,kenya,56
libya,kiribati,14
libya,kuwait,59
libya,kyrgyzstan,29
libya,laos,28
libya,latvia,27
libya,lebanon,56
libya,lesotho,47
libya,liberia,50
libya,liechtenstein,11
libya,lithuania,28
libya,luxembourg,38
libya,madagascar,51
libya,malawi,51
libya,malaysia,39
libya,maldives,28
libya,mali,49
libya,malta,32
libya,marshallislands,17
libya,mauritania,71
libya,mauritius,56
libya,mexico,30
libya,micronesia,14
libya,moldova,27
libya,mongolia,33
libya,morocco,73
libya,montenegro,28
libya,mozambique,52
libya,myanmar,27
libya,namibia,46
libya,nauru,10
libya,nepal,31
libya,netherlands,39
libya,newzealand,29
libya,nicaragua,31
libya,niger,50
libya,nigeria,60
libya,northkorea,24
libya,norway,41
libya,oman,52
libya,pakistan,40
libya,palau,13
libya,panama,32
libya,papuanewguinea,27
libya,paraguay,29
libya,peru,32
libya,philippines,37
libya,poland,30
libya,portugal,39
libya,qatar,53
libya,romania,33
libya,russia,30
libya,rwanda,48
libya,sanmarino,17
libya,saotome,41
libya,saudiarabia,61
libya,senegal,58
libya,sierraleone,54
libya,singapore,26
libya,slovakia,28
libya,slovenia,29
libya,southafrica,50
libya,sourthkorea,42
libya,southsudan,30
libya,solomonislands,16
libya,somalia,57
libya,spain,39
libya,srilanka,36
libya,stkitts,21
libya,saintlucia,23
libya,sudan,76
libya,suriname,28
libya,swaziland,46
libya,sweden,39
libya,switzerland,40
libya,syria,54
libya,tajikistan,26
libya,tanzania,52
libya,thailand,34
libya,togo,54
libya,tunisia,75
libya,turkey,36
libya,turkmenistan,28
libya,uae,53
libya,uk,38
libya,usa,35
libya,uganda,52
libya,ukraine,29
libya,uruguay,31
libya,uzbekistan,28
libya,venezuela,34
libya,vietnam,26
libya,zambia,50
libya,zimbabwe,50
liechtenstein,afghanistan,9
liechtenstein,albania,19
liechtenstein,algeria,12
liechtenstein,angola,11
liechtenstein,antiguaandbarbuda,10
liechtenstein,argentina,13
liechtenstein,armenia,14
liechtenstein,australia,14
liechtenstein,austria,19
liechtenstein,azerbaijan,13
liechtenstein,bahamas,10
liechtenstein,bahrain,12
liechtenstein,bangladesh,13
liechtenstein,barbados,11
liechtenstein,belarus,14
liechtenstein,belgium,19
liechtenstein,belize,13
liechtenstein,benin,13
liechtenstein,bhutan,9
liechtenstein,bolivia,13
liechtenstein,bosnia,16
liechtenstein,botswana,12
liechtenstein,brazil,13
liechtenstein,brunei,11
liechtenstein,bulgaria,18
liechtenstein,burkinafaso,13
liechtenstein,burundi,12
liechtenstein,cambodia,13
liechtenstein,cameroon,12
liechtenstein,canada,15
liechtenstein,capeverde,9
liechtenstein,chad,12
liechtenstein,chile,13
liechtenstein,china,12
liechtenstein,colombia,13
liechtenstein,comoros,10
liechtenstein,congo,12
liechtenstein,costarica,13
liechtenstein,croatia,19
liechtenstein,cuba,12
liechtenstein,cyprus,18
liechtenstein,czechia,19
liechtenstein,denmark,19
liechtenstein,djibouti,10
liechtenstein,dominicanrepublic,13
liechtenstein,dominica,11
liechtenstein,ecuador,13
liechtenstein,egypt,13
liechtenstein,elsalvador,12
liechtenstein,equatorialguinea,9
liechtenstein,eritrea,8
liechtenstein,estonia,18
liechtenstein,ethiopia,9
liechtenstein,northmacedonia,18
liechtenstein,fiji,11
liechtenstein,finland,19
liechtenstein,france,19
liechtenstein,gabon,12
liechtenstein,gambia,11
liechtenstein,georgia,16
liechtenstein,germany,18
liechtenstein,ghana,12
liechtenstein,greece,19
liechtenstein,grenada,10
liechtenstein,guatemala,13
liechtenstein,guinea,11
liechtenstein,guineabissau,10
liechtenstein,guyana,12
liechtenstein,haiti,12
liechtenstein,honduras,13
liechtenstein,hungary,19
liechtenstein,iceland,19
liechtenstein,india,12
liechtenstein,indonesia,11
liechtenstein,iran,11
liechtenstein,iraq,11
liechtenstein,ireland,18
liechtenstein,israel,13
liechtenstein,italy,19
liechtenstein,ivorycoast,12
liechtenstein,jamaica,11
liechtenstein,japan,13
liechtenstein,jordan,14
liechtenstein,kazakhstan,12
liechtenstein,kenya,13
liechtenstein,kiribati,4
liechtenstein,kuwait,12
liechtenstein,kyrgyzstan,14
liechtenstein,laos,12
liechtenstein,latvia,18
liechtenstein,lebanon,12
liechtenstein,lesotho,12
liechtenstein,liberia,10
liechtenstein,libya,11
liechtenstein,lithuania,19
liechtenstein,luxembourg,19
liechtenstein,madagascar,13
liechtenstein,malawi,12
liechtenstein,malaysia,13
liechtenstein,maldives,9
liechtenstein,mali,11
liechtenstein,malta,18
liechtenstein,marshallislands,6
liechtenstein,mauritania,11
liechtenstein,mauritius,13
liechtenstein,mexico,14
liechtenstein,micronesia,4
liechtenstein,moldova,16
liechtenstein,mongolia,13
liechtenstein,morocco,13
liechtenstein,montenegro,18
liechtenstein,mozambique,11
liechtenstein,myanmar,8
liechtenstein,namibia,12
liechtenstein,nauru,5
liechtenstein,nepal,11
liechtenstein,netherlands,19
liechtenstein,newzealand,14
liechtenstein,nicaragua,12
liechtenstein,niger,12
liechtenstein,nigeria,13
liechtenstein,northkorea,8
liechtenstein,norway,20
liechtenstein,oman,11
liechtenstein,pakistan,12
liechtenstein,palau,4
liechtenstein,panama,13
liechtenstein,papuanewguinea,11
liechtenstein,paraguay,13
liechtenstein,peru,13
liechtenstein,philippines,13
liechtenstein,poland,19
liechtenstein,portugal,19
liechtenstein,qatar,12
liechtenstein,romania,19
liechtenstein,russia,17
liechtenstein,rwanda,12
liechtenstein,sanmarino,14
liechtenstein,saotome,9
liechtenstein,saudiarabia,12
liechtenstein,senegal,13
liechtenstein,sierraleone,12
liechtenstein,singapore,12
liechtenstein,slovakia,19
liechtenstein,slovenia,19
liechtenstein,southafrica,13
liechtenstein,sourthkorea,14
liechtenstein,southsudan,6
liechtenstein,solomonislands,5
liechtenstein,somalia,7
liechtenstein,spain,19
liechtenstein,srilanka,12
liechtenstein,stkitts,10
liechtenstein,saintlucia,10
liechtenstein,sudan,11
liechtenstein,suriname,12
liechtenstein,swaziland,12
liechtenstein,sweden,19
liechtenstein,switzerland,20
liechtenstein,syria,11
liechtenstein,tajikistan,13
liechtenstein,tanzania,12
liechtenstein,thailand,12
liechtenstein,togo,12
liechtenstein,tunisia,14
liechtenstein,turkey,18
liechtenstein,turkmenistan,11
liechtenstein,uae,12
liechtenstein,uk,19
liechtenstein,usa,14
liechtenstein,uganda,13
liechtenstein,ukraine,17
liechtenstein,uruguay,13
liechtenstein,uzbekistan,12
liechtenstein,venezuela,13
liechtenstein,vietnam,10
liechtenstein,zambia,13
liechtenstein,zimbabwe,12
lithuania,afghanistan,24
lithuania,albania,46
lithuania,algeria,36
lithuania,angola,36
lithuania,antiguaandbarbuda,31
lithuania,argentina,40
lithuania,armenia,33
lithuania,australia,42
lithuania,austria,60
lithuania,azerbaijan,36
lithuania,bahamas,35
lithuania,bahrain,29
lithuania,bangladesh,33
lithuania,barbados,33
lithuania,belarus,36
lithuania,belgium,63
lithuania,belize,37
lithuania,benin,41
lithuania,bhutan,21
lithuania,bolivia,35
lithuania,bosnia,41
lithuania,botswana,34
lithuania,brazil,38
lithuania,brunei,25
lithuania,bulgaria,63
lithuania,burkinafaso,39
lithuania,burundi,34
lithuania,cambodia,35
lithuania,cameroon,41
lithuania,canada,44
lithuania,capeverde,34
lithuania,chad,35
lithuania,chile,38
lithuania,china,39
lithuania,colombia,39
lithuania,comoros,31
lithuania,congo,40
lithuania,costarica,36
lithuania,croatia,58
lithuania,cuba,30
lithuania,cyprus,50
lithuania,czechia,61
lithuania,denmark,66
lithuania,djibouti,31
lithuania,dominicanrepublic,40
lithuania,dominica,32
lithuania,ecuador,37
lithuania,egypt,36
lithuania,elsalvador,29
lithuania,equatorialguinea,28
lithuania,eritrea,29
lithuania,estonia,63
lithuania,ethiopia,31
lithuania,northmacedonia,40
lithuania,fiji,36
lithuania,finland,66
lithuania,france,65
lithuania,gabon,39
lithuania,gambia,36
lithuania,georgia,40
lithuania,germany,62
lithuania,ghana,40
lithuania,greece,61
lithuania,grenada,32
lithuania,guatemala,34
lithuania,guinea,39
lithuania,guineabissau,31
lithuania,guyana,36
lithuania,haiti,35
lithuania,honduras,34
lithuania,hungary,62
lithuania,iceland,47
lithuania,india,36
lithuania,indonesia,33
lithuania,iran,31
lithuania,iraq,26
lithuania,ireland,59
lithuania,israel,40
lithuania,italy,63
lithuania,ivorycoast,41
lithuania,jamaica,34
lithuania,japan,42
lithuania,jordan,35
lithuania,kazakhstan,31
lithuania,kenya,41
lithuania,kiribati,22
lithuania,kuwait,29
lithuania,kyrgyzstan,32
lithuania,laos,30
lithuania,latvia,64
lithuania,lebanon,30
lithuania,lesotho,34
lithuania,liberia,34
lithuania,libya,28
lithuania,liechtenstein,19
lithuania,luxembourg,59
lithuania,madagascar,39
lithuania,malawi,36
lithuania,malaysia,36
lithuania,maldives,28
lithuania,mali,38
lithuania,malta,57
lithuania,marshallislands,20
lithuania,mauritania,39
lithuania,mauritius,41
lithuania,mexico,41
lithuania,micronesia,16
lithuania,moldova,38
lithuania,mongolia,37
lithuania,morocco,39
lithuania,montenegro,38
lithuania,mozambique,38
lithuania,myanmar,28
lithuania,namibia,39
lithuania,nauru,19
lithuania,nepal,31
lithuania,netherlands,64
lithuania,newzealand,40
lithuania,nicaragua,35
lithuania,niger,34
lithuania,nigeria,41
lithuania,northkorea,20
lithuania,norway,60
lithuania,oman,30
lithuania,pakistan,34
lithuania,palau,16
lithuania,panama,36
lithuania,papuanewguinea,36
lithuania,paraguay,34
lithuania,peru,39
lithuania,philippines,38
lithuania,poland,67
lithuania,portugal,65
lithuania,qatar,29
lithuania,romania,62
lithuania,russia,50
lithuania,rwanda,33
lithuania,sanmarino,25
lithuania,saotome,29
lithuania,saudiarabia,32
lithuania,senegal,41
lithuania,sierraleone,36
lithuania,singapore,30
lithuania,slovakia,61
lithuania,slovenia,64
lithuania,southafrica,46
lithuania,sourthkorea,44
lithuania,southsudan,17
lithuania,solomonislands,25
lithuania,somalia,26
lithuania,spain,65
lithuania,srilanka,33
lithuania,stkitts,30
lithuania,saintlucia,32
lithuania,sudan,35
lithuania,suriname,36
lithuania,swaziland,36
lithuania,sweden,66
lithuania,switzerland,54
lithuania,syria,29
lithuania,tajikistan,29
lithuania,tanzania,39
lithuania,thailand,36
lithuania,togo,41
lithuania,tunisia,40
lithuania,turkey,49
lithuania,turkmenistan,30
lithuania,uae,32
lithuania,uk,64
lithuania,usa,40
lithuania,uganda,37
lithuania,ukraine,45
lithuania,uruguay,38
lithuania,uzbekistan,32
lithuania,venezuela,37
lithuania,vietnam,30
lithuania,zambia,37
lithuania,zimbabwe,36
luxembourg,afghanistan,25
luxembourg,albania,48
luxembourg,algeria,48
luxembourg,angola,43
luxembourg,antiguaandbarbuda,30
luxembourg,argentina,51
luxembourg,armenia,38
luxembourg,australia,48
luxembourg,austria,81
luxembourg,azerbaijan,36
luxembourg,bahamas,34
luxembourg,bahrain,28
luxembourg,bangladesh,36
luxembourg,barbados,32
luxembourg,belarus,31
luxembourg,belgium,96
luxembourg,belize,38
luxembourg,benin,51
luxembourg,bhutan,25
luxembourg,bolivia,35
luxembourg,bosnia,42
luxembourg,botswana,43
luxembourg,brazil,47
luxembourg,brunei,25
luxembourg,bulgaria,65
luxembourg,burkinafaso,51
luxembourg,burundi,46
luxembourg,cambodia,38
luxembourg,cameroon,52
luxembourg,canada,57
luxembourg,capeverde,44
luxembourg,chad,45
luxembourg,chile,41
luxembourg,china,49
luxembourg,colombia,39
luxembourg,comoros,43
luxembourg,congo,52
luxembourg,costarica,36
luxembourg,croatia,61
luxembourg,cuba,29
luxembourg,cyprus,53
luxembourg,czechia,66
luxembourg,denmark,79
luxembourg,djibouti,41
luxembourg,dominicanrepublic,38
luxembourg,dominica,34
luxembourg,ecuador,37
luxembourg,egypt,50
luxembourg,elsalvador,29
luxembourg,equatorialguinea,40
luxembourg,eritrea,35
luxembourg,estonia,61
luxembourg,ethiopia,40
luxembourg,northmacedonia,45
luxembourg,fiji,36
luxembourg,finland,81
luxembourg,france,95
luxembourg,gabon,52
luxembourg,gambia,44
luxembourg,georgia,40
luxembourg,germany,87
luxembourg,ghana,49
luxembourg,greece,77
luxembourg,grenada,32
luxembourg,guatemala,35
luxembourg,guinea,51
luxembourg,guineabissau,42
luxembourg,guyana,35
luxembourg,haiti,38
luxembourg,honduras,34
luxembourg,hungary,66
luxembourg,iceland,48
luxembourg,india,51
luxembourg,indonesia,35
luxembourg,iran,32
luxembourg,iraq,29
luxembourg,ireland,69
luxembourg,israel,46
luxembourg,italy,84
luxembourg,ivorycoast,51
luxembourg,jamaica,35
luxembourg,japan,52
luxembourg,jordan,36
luxembourg,kazakhstan,32
luxembourg,kenya,47
luxembourg,kiribati,22
luxembourg,kuwait,36
luxembourg,kyrgyzstan,32
luxembourg,laos,34
luxembourg,latvia,57
luxembourg,lebanon,33
luxembourg,lesotho,42
luxembourg,liberia,41
luxembourg,libya,39
luxembourg,liechtenstein,19
luxembourg,lithuania,60
luxembourg,madagascar,51
luxembourg,malawi,43
luxembourg,malaysia,39
luxembourg,maldives,29
luxembourg,mali,49
luxembourg,malta,61
luxembourg,marshallislands,21
luxembourg,mauritania,48
luxembourg,mauritius,49
luxembourg,mexico,45
luxembourg,micronesia,17
luxembourg,moldova,41
luxembourg,mongolia,35
