country1,country2,value
mauritius,fiji,40
mauritius,finland,57
mauritius,france,57
mauritius,gabon,64
mauritius,gambia,62
mauritius,georgia,35
mauritius,germany,49
mauritius,ghana,72
mauritius,greece,47
mauritius,grenada,38
mauritius,guatemala,40
mauritius,guinea,63
mauritius,guineabissau,56
mauritius,guyana,44
mauritius,haiti,41
mauritius,hanover,1
mauritius,hesseelect,1
mauritius,hessegrand,1
mauritius,honduras,41
mauritius,hungary,42
mauritius,iceland,44
mauritius,india,60
mauritius,indonesia,44
mauritius,iran,38
mauritius,iraq,33
mauritius,ireland,45
mauritius,israel,38
mauritius,italy,56
mauritius,ivorycoast,66
mauritius,jamaica,44
mauritius,japan,51
mauritius,jordan,44
mauritius,kazakhstan,30
mauritius,kenya,78
mauritius,kiribati,23
mauritius,korea,1
mauritius,kosovo,4
mauritius,kuwait,44
mauritius,kyrgyzstan,28
mauritius,laos,33
mauritius,latvia,40
mauritius,lebanon,38
mauritius,lesotho,59
mauritius,liberia,57
mauritius,libya,57
mauritius,liechtenstein,13
mauritius,lithuania,40
mauritius,luxembourg,49
mauritius,madagascar,69
mauritius,malawi,66
mauritius,malaysia,49
mauritius,maldives,31
mauritius,mali,59
mauritius,malta,47
mauritius,marshallis,22
mauritius,mauritania,64
mauritius,mexico,39
mauritius,micronesiafs,16
mauritius,moldova,35
mauritius,monaco,29
mauritius,mongolia,39
mauritius,morocco,60
mauritius,montenegro,34
mauritius,mozambique,67
mauritius,myanmar,33
mauritius,namibia,62
mauritius,nauru,20
mauritius,nepal,36
mauritius,netherlands,56
mauritius,newzealand,40
mauritius,nicaragua,40
mauritius,niger,60
mauritius,nigeria,71
mauritius,nokorea,28
mauritius,norway,56
mauritius,nyemen,1
mauritius,oman,44
mauritius,pakistan,50
mauritius,palau,17
mauritius,panama,43
mauritius,papuanewguinea,42
mauritius,paraguay,40
mauritius,parma,1
mauritius,peru,46
mauritius,philippines,52
mauritius,poland,43
mauritius,portugal,53
mauritius,qatar,37
mauritius,romania,48
mauritius,russia,36
mauritius,rwanda,61
mauritius,sanmarino,19
mauritius,saotome,50
mauritius,saudiarabia,45
mauritius,saxony,1
mauritius,senegal,68
mauritius,seychelles,67
mauritius,sierraleone,68
mauritius,singapore,36
mauritius,slovakia,41
mauritius,slovenia,44
mauritius,soafrica,73
mauritius,sokorea,52
mauritius,sosudan,30
mauritius,solomonis,30
mauritius,somalia,50
mauritius,spain,52
mauritius,srilanka,51
mauritius,stkitts,34
mauritius,stlucia,38
mauritius,stvincent,33
mauritius,sudan,65
mauritius,suriname,37
mauritius,swaziland,61
mauritius,sweden,56
mauritius,switzerland,56
mauritius,syria,36
mauritius,taiwan,8
mauritius,tajikistan,28
mauritius,tanzania,71
mauritius,thailand,47
mauritius,togo,65
mauritius,tonga,34
mauritius,trinidad,45
mauritius,tunisia,68
mauritius,turkey,45
mauritius,turkmenistan,28
mauritius,tuscany,1
mauritius,tuvalu,26
mauritius,uae,39
mauritius,uk,60
mauritius,usa,41
mauritius,uganda,67
mauritius,ukraine,36
mauritius,uruguay,41
mauritius,uzbekistan,28
mauritius,vanuatu,38
mauritius,venezuela,44
mauritius,vietnam,39
mauritius,wgermany,1
mauritius,wsamoa,31
mauritius,wurtenburg,1
mauritius,yemen,39
mauritius,yugoslaviaserb,37
mauritius,zaire,59
mauritius,zambia,68
mauritius,zanzibar,1
mauritius,zimbabwe,61
mecklenburg,angola,1
mecklenburg,argentina,1
mecklenburg,armenia,1
mecklenburg,austriahungary,1
mecklenburg,azerbaijan,1
mecklenburg,baden,1
mecklenburg,bahamas,1
mecklenburg,barbados,1
mecklenburg,bavariaelect,1
mecklenburg,belgium,1
mecklenburg,burundi,1
mecklenburg,cambodia,1
mecklenburg,cameroon,1
mecklenburg,capeverde,1
mecklenburg,china,1
mecklenburg,colombia,1
mecklenburg,denmark,1
mecklenburg,etimor,1
mecklenburg,ecuador,1
mecklenburg,elsalvador,1
mecklenburg,eritrea,1
mecklenburg,fiji,1
mecklenburg,gabon,1
mecklenburg,gambia,1
mecklenburg,georgia,1
mecklenburg,ghana,1
mecklenburg,greece,1
mecklenburg,grenada,1
mecklenburg,guineabissau,1
mecklenburg,guyana,1
mecklenburg,haiti,1
mecklenburg,hesseelect,1
mecklenburg,hessegrand,1
mecklenburg,honduras,1
mecklenburg,hungary,1
mecklenburg,iceland,1
mecklenburg,india,1
mecklenburg,indonesia,1
mecklenburg,italy,1
mecklenburg,jamaica,1
mecklenburg,japan,1
mecklenburg,jordan,1
mecklenburg,kosovo,1
mecklenburg,laos,1
mecklenburg,lebanon,1
mecklenburg,liechtenstein,1
mecklenburg,malawi,1
mecklenburg,malta,1
mecklenburg,marshallis,1
mecklenburg,mauritius,1
mexico,afghanistan,26
mexico,albania,37
mexico,algeria,42
mexico,andorra,18
mexico,angola,35
mexico,antiguabarbuda,38
mexico,argentina,73
mexico,armenia,31
mexico,australia,56
mexico,austria,50
mexico,azerbaijan,33
mexico,bahamas,45
mexico,bahrain,32
mexico,bangladesh,39
mexico,barbados,43
mexico,belarus,30
mexico,belgium,55
mexico,belize,52
mexico,benin,38
mexico,bhutan,23
mexico,bolivia,62
mexico,bosnia,35
mexico,botswana,29
mexico,brazil,76
mexico,brunei,29
mexico,bulgaria,47
mexico,burkinafaso,36
mexico,burundi,31
mexico,car,31
mexico,cambodia,34
mexico,cameroon,44
mexico,canada,62
mexico,capeverde,32
mexico,chad,31
mexico,chile,74
mexico,china,54
mexico,colombia,78
mexico,comoros,30
mexico,congobrazz,39
mexico,costarica,67
mexico,croatia,47
mexico,cuba,55
mexico,cyprus,43
mexico,czechrep,44
mexico,denmark,50
mexico,djibouti,28
mexico,domrepublic,62
mexico,dominica,38
mexico,etimor,21
mexico,ecuador,69
mexico,egypt,44
mexico,elsalvador,56
mexico,eqguinea,24
mexico,eritrea,24
mexico,estonia,42
mexico,ethiopia,30
mexico,fyromacedonia,32
mexico,fiji,33
mexico,finland,55
mexico,france,60
mexico,gabon,42
mexico,gambia,34
mexico,georgia,37
mexico,germany,54
mexico,ghana,43
mexico,greece,52
mexico,grenada,39
mexico,guatemala,64
mexico,guinea,36
mexico,guineabissau,30
mexico,guyana,45
mexico,haiti,50
mexico,honduras,59
mexico,hungary,45
mexico,iceland,40
mexico,india,52
mexico,indonesia,45
mexico,iran,40
mexico,iraq,31
mexico,ireland,45
mexico,israel,47
mexico,italy,59
mexico,ivorycoast,43
mexico,jamaica,50
mexico,japan,57
mexico,jordan,37
mexico,kazakhstan,31
mexico,kenya,44
mexico,kiribati,18
mexico,kosovo,4
mexico,kuwait,34
mexico,kyrgyzstan,28
mexico,laos,30
mexico,latvia,39
mexico,lebanon,33
mexico,lesotho,29
mexico,liberia,31
mexico,libya,30
mexico,liechtenstein,14
mexico,lithuania,41
mexico,luxembourg,45
mexico,madagascar,38
mexico,malawi,32
mexico,malaysia,44
mexico,maldives,31
mexico,mali,34
mexico,malta,43
mexico,marshallis,22
mexico,mauritania,36
mexico,mauritius,39
mexico,micronesiafs,14
mexico,moldova,35
mexico,monaco,29
mexico,mongolia,36
mexico,morocco,44
mexico,montenegro,35
mexico,mozambique,37
mexico,myanmar,30
mexico,namibia,35
mexico,nauru,14
mexico,nepal,33
mexico,netherlands,56
mexico,newzealand,51
mexico,nicaragua,65
mexico,niger,32
mexico,nigeria,44
mexico,nokorea,23
mexico,norway,56
mexico,oman,34
mexico,pakistan,42
mexico,palau,17
mexico,panama,68
mexico,papuanewguinea,35
mexico,paraguay,62
mexico,peru,76
mexico,philippines,48
mexico,poland,50
mexico,portugal,60
mexico,qatar,33
mexico,romania,49
mexico,russia,49
mexico,rwanda,32
mexico,sanmarino,21
mexico,saotome,27
mexico,saudiarabia,39
mexico,senegal,42
mexico,seychelles,33
mexico,sierraleone,34
mexico,singapore,35
mexico,slovakia,44
mexico,slovenia,47
mexico,soafrica,51
mexico,sokorea,56
mexico,sosudan,17
mexico,solomonis,22
mexico,somalia,24
mexico,spain,61
mexico,srilanka,40
mexico,stkitts,34
mexico,stlucia,35
mexico,stvincent,34
mexico,sudan,33
mexico,suriname,46
mexico,swaziland,32
mexico,sweden,54
mexico,switzerland,53
mexico,syria,32
mexico,taiwan,5
mexico,tajikistan,29
mexico,tanzania,38
mexico,thailand,47
mexico,togo,40
mexico,tonga,26
mexico,trinidad,52
mexico,tunisia,45
mexico,turkey,48
mexico,turkmenistan,26
mexico,tuvalu,20
mexico,uae,37
mexico,uk,55
mexico,usa,61
mexico,uganda,36
mexico,ukraine,39
mexico,uruguay,66
mexico,uzbekistan,28
mexico,vanuatu,28
mexico,venezuela,70
mexico,vietnam,34
mexico,wsamoa,24
mexico,yemen,35
mexico,yugoslaviaserb,45
mexico,zaire,34
mexico,zambia,34
mexico,zimbabwe,34
micronesiafs,afghanistan,19
micronesiafs,albania,15
micronesiafs,algeria,16
micronesiafs,andorra,6
micronesiafs,angola,15
micronesiafs,antiguabarbuda,14
micronesiafs,argentina,15
micronesiafs,armenia,17
micronesiafs,australia,21
micronesiafs,austria,17
micronesiafs,azerbaijan,16
micronesiafs,bahamas,16
micronesiafs,bahrain,13
micronesiafs,bangladesh,21
micronesiafs,barbados,14
micronesiafs,belarus,15
micronesiafs,belgium,18
micronesiafs,belize,16
micronesiafs,benin,16
micronesiafs,bhutan,18
micronesiafs,bolivia,16
micronesiafs,bosnia,15
micronesiafs,botswana,16
micronesiafs,brazil,15
micronesiafs,brunei,16
micronesiafs,bulgaria,16
micronesiafs,burkinafaso,16
micronesiafs,burundi,14
micronesiafs,car,14
micronesiafs,cambodia,21
micronesiafs,cameroon,16
micronesiafs,canada,17
micronesiafs,capeverde,16
micronesiafs,chad,15
micronesiafs,chile,15
micronesiafs,china,21
micronesiafs,colombia,15
micronesiafs,comoros,14
micronesiafs,congobrazz,15
micronesiafs,costarica,16
micronesiafs,croatia,16
micronesiafs,cuba,11
micronesiafs,cyprus,14
micronesiafs,czechrep,14
micronesiafs,denmark,18
micronesiafs,djibouti,13
micronesiafs,domrepublic,16
micronesiafs,dominica,13
micronesiafs,etimor,15
micronesiafs,ecuador,15
micronesiafs,egypt,16
micronesiafs,elsalvador,14
micronesiafs,eqguinea,13
micronesiafs,eritrea,12
micronesiafs,estonia,15
micronesiafs,ethiopia,15
micronesiafs,fyromacedonia,13
micronesiafs,fiji,27
micronesiafs,finland,18
micronesiafs,france,21
micronesiafs,gabon,14
micronesiafs,gambia,16
micronesiafs,georgia,17
micronesiafs,germany,17
micronesiafs,ghana,16
micronesiafs,greece,15
micronesiafs,grenada,13
micronesiafs,guatemala,15
micronesiafs,guinea,16
micronesiafs,guineabissau,14
micronesiafs,guyana,16
micronesiafs,haiti,15
micronesiafs,honduras,16
micronesiafs,hungary,16
micronesiafs,iceland,14
micronesiafs,india,23
micronesiafs,indonesia,23
micronesiafs,iran,17
micronesiafs,iraq,11
micronesiafs,ireland,18
micronesiafs,israel,14
micronesiafs,italy,18
micronesiafs,ivorycoast,16
micronesiafs,jamaica,16
micronesiafs,japan,20
micronesiafs,jordan,15
micronesiafs,kazakhstan,16
micronesiafs,kenya,16
micronesiafs,kiribati,20
micronesiafs,kosovo,4
micronesiafs,kuwait,13
micronesiafs,kyrgyzstan,16
micronesiafs,laos,21
micronesiafs,latvia,15
micronesiafs,lebanon,14
micronesiafs,lesotho,16
micronesiafs,liberia,14
micronesiafs,libya,14
micronesiafs,liechtenstein,4
micronesiafs,lithuania,16
micronesiafs,luxembourg,17
micronesiafs,madagascar,15
micronesiafs,malawi,16
micronesiafs,malaysia,23
micronesiafs,maldives,20
micronesiafs,mali,16
micronesiafs,malta,15
micronesiafs,marshallis,19
micronesiafs,mauritania,16
micronesiafs,mauritius,16
micronesiafs,mexico,14
micronesiafs,moldova,15
micronesiafs,monaco,8
micronesiafs,mongolia,20
micronesiafs,morocco,16
micronesiafs,montenegro,12
micronesiafs,mozambique,16
micronesiafs,myanmar,21
micronesiafs,namibia,16
micronesiafs,nauru,15
micronesiafs,nepal,21
micronesiafs,netherlands,18
micronesiafs,newzealand,20
micronesiafs,nicaragua,15
micronesiafs,niger,15
micronesiafs,nigeria,16
micronesiafs,nokorea,12
micronesiafs,norway,18
micronesiafs,oman,13
micronesiafs,pakistan,21
micronesiafs,palau,19
micronesiafs,panama,14
micronesiafs,papuanewguinea,27
micronesiafs,paraguay,15
micronesiafs,peru,15
micronesiafs,philippines,24
micronesiafs,poland,16
micronesiafs,portugal,18
micronesiafs,qatar,13
micronesiafs,romania,15
micronesiafs,russia,14
micronesiafs,rwanda,13
micronesiafs,sanmarino,7
micronesiafs,saotome,13
micronesiafs,saudiarabia,13
micronesiafs,senegal,16
micronesiafs,seychelles,15
micronesiafs,sierraleone,16
micronesiafs,singapore,19
micronesiafs,slovakia,14
micronesiafs,slovenia,16
micronesiafs,soafrica,16
micronesiafs,sokorea,22
micronesiafs,sosudan,12
micronesiafs,solomonis,21
micronesiafs,somalia,13
micronesiafs,spain,18
micronesiafs,srilanka,22
micronesiafs,stkitts,12
micronesiafs,stlucia,13
micronesiafs,stvincent,12
micronesiafs,sudan,15
micronesiafs,suriname,15
micronesiafs,swaziland,16
micronesiafs,sweden,18
micronesiafs,switzerland,18
micronesiafs,syria,12
micronesiafs,taiwan,3
micronesiafs,tajikistan,15
micronesiafs,tanzania,16
micronesiafs,thailand,24
micronesiafs,togo,16
micronesiafs,tonga,20
micronesiafs,trinidad,16
micronesiafs,tunisia,16
micronesiafs,turkey,16
micronesiafs,turkmenistan,16
micronesiafs,tuvalu,18
micronesiafs,uae,12
micronesiafs,uk,19
micronesiafs,usa,16
micronesiafs,uganda,16
micronesiafs,ukraine,15
micronesiafs,uruguay,15
micronesiafs,uzbekistan,15
micronesiafs,vanuatu,25
micronesiafs,venezuela,15
micronesiafs,vietnam,21
micronesiafs,wsamoa,24
micronesiafs,yemen,14
micronesiafs,yugoslaviaserb,15
micronesiafs,zaire,15
micronesiafs,zambia,16
micronesiafs,zimbabwe,16
moldova,afghanistan,23
moldova,albania,43
moldova,algeria,34
moldova,andorra,20
moldova,angola,30
moldova,antiguabarbuda,24
moldova,argentina,34
moldova,armenia,43
moldova,australia,35
moldova,austria,43
moldova,azerbaijan,43
moldova,bahamas,30
moldova,bahrain,29
moldova,bangladesh,31
moldova,barbados,25
moldova,belarus,39
moldova,belgium,41
moldova,belize,30
moldova,benin,33
moldova,bhutan,22
moldova,bolivia,32
moldova,bosnia,40
moldova,botswana,28
moldova,brazil,33
moldova,brunei,23
moldova,bulgaria,46
moldova,burkinafaso,34
moldova,burundi,31
moldova,car,30
moldova,cambodia,31
moldova,cameroon,34
moldova,canada,37
moldova,capeverde,31
moldova,chad,30
moldova,chile,34
moldova,china,33
moldova,colombia,32
moldova,comoros,27
moldova,congobrazz,34
moldova,costarica,33
moldova,croatia,43
moldova,cuba,27
moldova,cyprus,38
moldova,czechrep,41
moldova,denmark,39
moldova,djibouti,27
moldova,domrepublic,30
moldova,dominica,28
moldova,etimor,21
moldova,ecuador,32
moldova,egypt,34
moldova,elsalvador,29
moldova,eqguinea,25
moldova,eritrea,21
moldova,estonia,37
moldova,ethiopia,24
moldova,fyromacedonia,39
moldova,fiji,27
moldova,finland,41
moldova,france,43
moldova,gabon,33
moldova,gambia,29
moldova,georgia,44
moldova,germany,40
moldova,ghana,33
moldova,greece,42
moldova,grenada,25
moldova,guatemala,31
moldova,guinea,33
moldova,guineabissau,29
moldova,guyana,28
moldova,haiti,31
moldova,honduras,31
moldova,hungary,44
moldova,iceland,35
moldova,india,32
moldova,indonesia,31
moldova,iran,28
moldova,iraq,25
moldova,ireland,38
moldova,israel,34
moldova,italy,42
moldova,ivorycoast,36
moldova,jamaica,29
moldova,japan,33
moldova,jordan,34
moldova,kazakhstan,40
moldova,kenya,32
moldova,kiribati,15
moldova,kosovo,5
moldova,kuwait,28
moldova,kyrgyzstan,38
moldova,laos,28
moldova,latvia,38
moldova,lebanon,30
moldova,lesotho,29
moldova,liberia,27
moldova,libya,27
moldova,liechtenstein,16
moldova,lithuania,38
moldova,luxembourg,40
moldova,madagascar,33
moldova,malawi,29
moldova,malaysia,31
moldova,maldives,25
moldova,mali,32
moldova,malta,39
moldova,marshallis,18
moldova,mauritania,33
moldova,mauritius,34
moldova,mexico,35
moldova,micronesiafs,15
moldova,monaco,26
moldova,mongolia,35
moldova,morocco,37
moldova,montenegro,35
moldova,mozambique,30
moldova,myanmar,25
moldova,namibia,31
moldova,nauru,12
moldova,nepal,30
moldova,netherlands,40
moldova,newzealand,33
moldova,nicaragua,32
moldova,niger,33
moldova,nigeria,32
moldova,nokorea,19
moldova,norway,41
moldova,oman,29
moldova,pakistan,32
moldova,palau,13
moldova,panama,34
moldova,papuanewguinea,29
moldova,paraguay,32
moldova,peru,34
moldova,philippines,34
moldova,poland,40
moldova,portugal,41
moldova,qatar,28
moldova,romania,49
moldova,russia,46
moldova,rwanda,28
moldova,sanmarino,21
moldova,saotome,27
moldova,saudiarabia,29
moldova,senegal,35
moldova,seychelles,31
moldova,sierraleone,30
moldova,singapore,25
moldova,slovakia,43
moldova,slovenia,40
moldova,soafrica,34
moldova,sokorea,35
moldova,sosudan,16
moldova,solomonis,18
moldova,somalia,22
moldova,spain,41
moldova,srilanka,30
moldova,stkitts,23
moldova,stlucia,25
moldova,stvincent,23
moldova,sudan,30
moldova,suriname,25
moldova,swaziland,29
moldova,sweden,39
moldova,switzerland,43
moldova,syria,26
moldova,taiwan,2
moldova,tajikistan,36
moldova,tanzania,30
moldova,thailand,30
moldova,togo,33
moldova,tonga,22
moldova,trinidad,31
moldova,tunisia,38
moldova,turkey,40
moldova,turkmenistan,31
moldova,tuvalu,17
moldova,uae,28
moldova,uk,40
moldova,usa,31
moldova,uganda,32
moldova,ukraine,46
moldova,uruguay,33
moldova,uzbekistan,37
moldova,vanuatu,26
moldova,venezuela,30
moldova,vietnam,28
moldova,wsamoa,21
moldova,yemen,29
moldova,yugoslaviaserb,44
moldova,zaire,33
moldova,zambia,29
moldova,zimbabwe,30
monaco,afghanistan,16
monaco,albania,33
monaco,algeria,29
monaco,andorra,19
monaco,angola,24
monaco,antiguabarbuda,19
monaco,argentina,27
monaco,armenia,24
monaco,australia,29
monaco,austria,30
monaco,azerbaijan,24
monaco,bahamas,23
monaco,bahrain,23
monaco,bangladesh,23
monaco,barbados,20
monaco,belarus,22
monaco,belgium,34
monaco,belize,22
monaco,benin,25
monaco,bhutan,15
monaco,bolivia,20
monaco,bosnia,28
monaco,botswana,17
monaco,brazil,28
monaco,brunei,21
monaco,bulgaria,33
monaco,burkinafaso,23
monaco,burundi,19
monaco,car,17
monaco,cambodia,23
monaco,cameroon,29
monaco,canada,28
monaco,capeverde,21
monaco,chad,21
monaco,chile,26
monaco,china,27
monaco,colombia,27
monaco,comoros,21
monaco,congobrazz,25
monaco,costarica,25
monaco,croatia,33
monaco,cuba,26
monaco,cyprus,33
monaco,czechrep,30
monaco,denmark,33
monaco,djibouti,19
monaco,domrepublic,25
monaco,dominica,23
monaco,etimor,12
monaco,ecuador,26
monaco,egypt,28
monaco,elsalvador,20
monaco,eqguinea,18
monaco,eritrea,16
monaco,estonia,28
monaco,ethiopia,16
monaco,fyromacedonia,27
monaco,fiji,20
monaco,finland,34
monaco,france,38
monaco,gabon,26
monaco,gambia,21
monaco,georgia,27
monaco,germany,30
monaco,ghana,25
monaco,greece,36
monaco,grenada,20
monaco,guatemala,24
monaco,guinea,24
monaco,guineabissau,22
monaco,guyana,19
monaco,haiti,22
monaco,honduras,23
monaco,hungary,29
monaco,iceland,30
monaco,india,28
monaco,indonesia,25
monaco,iran,24
monaco,iraq,21
monaco,ireland,30
monaco,israel,28
monaco,italy,35
monaco,ivorycoast,27
monaco,jamaica,22
monaco,japan,29
monaco,jordan,24
monaco,kazakhstan,21
monaco,kenya,27
monaco,kiribati,12
monaco,kuwait,24
monaco,kyrgyzstan,16
monaco,laos,21
monaco,latvia,28
monaco,lebanon,26
monaco,lesotho,17
monaco,liberia,20
monaco,libya,20
monaco,liechtenstein,14
monaco,lithuania,29
monaco,luxembourg,29
monaco,madagascar,24
monaco,malawi,19
monaco,malaysia,25
monaco,maldives,19
monaco,mali,22
monaco,malta,30
monaco,marshallis,15
monaco,mauritania,27
monaco,mauritius,28
monaco,mexico,29
monaco,micronesiafs,8
monaco,moldova,26
monaco,mongolia,24
monaco,morocco,32
monaco,montenegro,30
monaco,mozambique,25
monaco,myanmar,18
monaco,namibia,23
monaco,nauru,11
monaco,nepal,20
monaco,netherlands,34
monaco,newzealand,27
monaco,nicaragua,24
monaco,niger,21
monaco,nigeria,24
monaco,nokorea,17
monaco,norway,35
monaco,oman,25
monaco,pakistan,26
monaco,palau,15
monaco,panama,27
monaco,papuanewguinea,20
monaco,paraguay,22
monaco,peru,27
monaco,philippines,28
monaco,poland,33
monaco,portugal,35
monaco,qatar,24
monaco,romania,37
monaco,russia,30
monaco,rwanda,20
monaco,sanmarino,20
monaco,saotome,19
monaco,saudiarabia,26
monaco,senegal,28
monaco,seychelles,25
monaco,sierraleone,21
monaco,singapore,21
monaco,slovakia,31
monaco,slovenia,33
monaco,soafrica,29
monaco,sokorea,27
monaco,sosudan,10
monaco,solomonis,15
monaco,somalia,15
monaco,spain,35
monaco,srilanka,27
monaco,stkitts,18
monaco,stlucia,21
monaco,stvincent,18
monaco,sudan,21
monaco,suriname,20
monaco,swaziland,20
monaco,sweden,33
monaco,switzerland,36
monaco,syria,25
monaco,taiwan,1
monaco,tajikistan,17
monaco,tanzania,26
monaco,thailand,25
monaco,togo,26
monaco,tonga,20
monaco,trinidad,22
monaco,tunisia,32
monaco,turkey,33
monaco,turkmenistan,18
monaco,tuvalu,15
monaco,uae,25
monaco,uk,34
monaco,usa,24
monaco,uganda,20
monaco,ukraine,30
monaco,uruguay,26
monaco,uzbekistan,18
monaco,vanuatu,18
monaco,venezuela,25
monaco,vietnam,22
monaco,wsamoa,15
monaco,yemen,24
monaco,yugoslaviaserb,32
monaco,zaire,21
monaco,zambia,20
monaco,zimbabwe,19
mongolia,afghanistan,32
mongolia,albania,35
mongolia,algeria,37
mongolia,andorra,16
mongolia,angola,34
mongolia,antiguabarbuda,30
mongolia,argentina,36
mongolia,armenia,35
mongolia,australia,44
mongolia,austria,36
mongolia,azerbaijan,37
mongolia,bahamas,34
mongolia,bahrain,35
mongolia,bangladesh,46
mongolia,barbados,30
mongolia,belarus,31
mongolia,belgium,38
mongolia,belize,34
mongolia,benin,37
mongolia,bhutan,28
mongolia,bolivia,33
mongolia,bosnia,34
mongolia,botswana,31
mongolia,brazil,33
mongolia,brunei,36
mongolia,bulgaria,39
mongolia,burkinafaso,35
mongolia,burundi,31
mongolia,car,29
mongolia,cambodia,45
mongolia,cameroon,40
mongolia,canada,36
mongolia,capeverde,31
mongolia,chad,32
mongolia,chile,35
mongolia,china,47
mongolia,colombia,36
mongolia,comoros,29
mongolia,congobrazz,36
mongolia,costarica,34
mongolia,croatia,37
mongolia,cuba,31
mongolia,cyprus,38
mongolia,czechrep,36
mongolia,denmark,39
mongolia,djibouti,28
mongolia,domrepublic,35
mongolia,dominica,29
mongolia,etimor,24
mongolia,ecuador,35
mongolia,egypt,39
mongolia,elsalvador,29
mongolia,eqguinea,25
mongolia,eritrea,25
mongolia,estonia,34
mongolia,ethiopia,27
mongolia,fyromacedonia,28
mongolia,fiji,37
mongolia,finland,40
mongolia,france,39
mongolia,gabon,36
mongolia,gambia,36
mongolia,georgia,39
mongolia,germany,38
mongolia,ghana,41
mongolia,greece,36
mongolia,grenada,30
mongolia,guatemala,34
mongolia,guinea,36
mongolia,guineabissau,29
mongolia,guyana,32
mongolia,haiti,32
mongolia,honduras,34
mongolia,hungary,36
mongolia,iceland,33
mongolia,india,47
mongolia,indonesia,45
mongolia,iran,40
mongolia,iraq,31
mongolia,ireland,36
mongolia,israel,36
mongolia,italy,39
mongolia,ivorycoast,38
mongolia,jamaica,32
mongolia,japan,48
mongolia,jordan,38
mongolia,kazakhstan,35
mongolia,kenya,40
mongolia,kiribati,22
mongolia,kosovo,5
mongolia,kuwait,34
mongolia,kyrgyzstan,32
mongolia,laos,40
mongolia,latvia,33
mongolia,lebanon,33
mongolia,lesotho,32
mongolia,liberia,32
mongolia,libya,33
mongolia,liechtenstein,13
mongolia,lithuania,36
mongolia,luxembourg,35
mongolia,madagascar,34
mongolia,malawi,33
mongolia,malaysia,47
mongolia,maldives,33
mongolia,mali,34
mongolia,malta,35
mongolia,marshallis,27
mongolia,mauritania,37
mongolia,mauritius,39
mongolia,mexico,36
mongolia,micronesiafs,20
mongolia,moldova,35
mongolia,monaco,24
mongolia,morocco,38
mongolia,montenegro,31
mongolia,mozambique,35
mongolia,myanmar,37
mongolia,namibia,36
mongolia,nauru,19
mongolia,nepal,41
mongolia,netherlands,39
mongolia,newzealand,42
mongolia,nicaragua,34
mongolia,niger,33
mongolia,nigeria,39
mongolia,nokorea,29
mongolia,norway,40
mongolia,oman,36
mongolia,pakistan,48
mongolia,palau,22
mongolia,panama,36
mongolia,papuanewguinea,37
mongolia,paraguay,32
mongolia,peru,37
mongolia,philippines,49
mongolia,poland,39
mongolia,portugal,39
mongolia,qatar,36
mongolia,romania,39
mongolia,russia,39
mongolia,rwanda,29
mongolia,sanmarino,19
mongolia,saotome,25
mongolia,saudiarabia,37
mongolia,senegal,41
mongolia,seychelles,33
mongolia,sierraleone,36
mongolia,singapore,39
mongolia,slovakia,37
mongolia,slovenia,35
mongolia,soafrica,40
mongolia,sokorea,51
mongolia,sosudan,17
mongolia,solomonis,25
mongolia,somalia,25
mongolia,spain,39
mongolia,srilanka,44
mongolia,stkitts,28
mongolia,stlucia,28
mongolia,stvincent,27
mongolia,sudan,34
mongolia,suriname,29
mongolia,swaziland,33
mongolia,sweden,38
mongolia,switzerland,40
mongolia,syria,32
mongolia,taiwan,4
mongolia,tajikistan,32
mongolia,tanzania,39
mongolia,thailand,47
mongolia,togo,37
mongolia,tonga,29
mongolia,trinidad,34
mongolia,tunisia,39
mongolia,turkey,39
mongolia,turkmenistan,31
mongolia,tuvalu,25
mongolia,uae,36
mongolia,uk,39
mongolia,usa,33
mongolia,uganda,36
mongolia,ukraine,34
mongolia,uruguay,34
mongolia,uzbekistan,33
mongolia,vanuatu,33
mongolia,venezuela,35
mongolia,vietnam,41
mongolia,wsamoa,28
mongolia,yemen,36
mongolia,yugoslaviaserb,34
mongolia,zaire,32
mongolia,zambia,32
mongolia,zimbabwe,33
morocco,afghanistan,28
morocco,albania,45
morocco,algeria,87
morocco,andorra,17
morocco,angola,47
morocco,antiguabarbuda,28
morocco,argentina,53
morocco,armenia,34
morocco,australia,46
morocco,austria,52
morocco,azerbaijan,38
morocco,bahamas,35
morocco,bahrain,54
morocco,bangladesh,43
morocco,barbados,30
morocco,belarus,33
morocco,belgium,63
morocco,belize,34
morocco,benin,62
morocco,bhutan,24
morocco,bolivia,34
morocco,bosnia,37
morocco,botswana,44
morocco,brazil,53
morocco,brunei,29
morocco,bulgaria,50
morocco,burkinafaso,61
morocco,burundi,52
morocco,car,49
morocco,cambodia,37
morocco,cameroon,65
morocco,canada,53
morocco,capeverde,47
morocco,chad,55
morocco,chile,42
morocco,china,55
morocco,colombia,44
morocco,comoros,58
morocco,congobrazz,58
morocco,costarica,40
morocco,croatia,46
morocco,cuba,36
morocco,cyprus,45
morocco,czechrep,41
morocco,denmark,53
morocco,djibouti,63
morocco,domrepublic,38
morocco,dominica,31
morocco,etimor,21
morocco,ecuador,40
morocco,egypt,90
morocco,elsalvador,31
morocco,eqguinea,38
morocco,eritrea,39
morocco,estonia,39
morocco,ethiopia,48
morocco,fyromacedonia,36
morocco,fiji,31
morocco,finland,57
morocco,france,61
